Campaign,UnitID,SiteID,Type,Ware,Number,Weight,Era,Period,low,high
SLP-2004,170,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,173,,CER,PW,3,,Unidentified,UNI,0,0
SLP-2004,193,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,200,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,263,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,322,,CER,PW,3,,Unidentified,UNI,0,0
SLP-2004,328,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,333,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,334,,CER,PW,4,,Unidentified,UNI,0,0
SLP-2004,541,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,544,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,626,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,635,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,648,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,659,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1138,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1157,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1289,,CER,PW,3,,Unidentified,UNI,0,0
SLP-2004,274,,CER,PW,3,,Unidentified,UNI,0,0
SLP-2004,74,,CER,PW,3,,Unidentified,UNI,0,0
SLP-2004,168,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,601,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,272,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1267,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,691,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,345,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1157,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,10,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,45,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,5,,CER,PW,5,,Unidentified,UNI,0,0
SLP-2004,592,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,693,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,217,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,100,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1147,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,176,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,552,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1224,,CER,PW,9,,Unidentified,UNI,0,0
SLP-2004,338,,CER,PW,3,,Unidentified,UNI,0,0
SLP-2004,1291,,CER,PW,4,,Unidentified,UNI,0,0
SLP-2004,132,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,256,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,458,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,181,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,624,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1225,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,6,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,74,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,640,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1179,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1179,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1241,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1286,,CER,PW,3,,Unidentified,UNI,0,0
SLP-2004,1182,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1185,,CER,PW,5,,Unidentified,UNI,0,0
SLP-2004,1284,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,95,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,262,,CER,PW,5,,Unidentified,UNI,0,0
SLP-2004,606,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,675,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1179,,CER,PW,7,,Unidentified,UNI,0,0
SLP-2004,1182,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,1182,,CER,PW,6,,Unidentified,UNI,0,0
SLP-2004,1188,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,1198,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1224,,CER,PW,4,,Unidentified,UNI,0,0
SLP-2004,1224,,CER,PW,7,,Unidentified,UNI,0,0
SLP-2004,1224,,CER,PW,10,,Unidentified,UNI,0,0
SLP-2004,1224,,CER,PW,11,,Unidentified,UNI,0,0
SLP-2004,1251,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1252,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1284,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,1296,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,384,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,1183,,CER,PW,4,,Unidentified,UNI,0,0
SLP-2004,1224,,CER,PW,8,,Unidentified,UNI,0,0
SLP-2004,3,,CER,PW,5,,Unidentified,UNI,0,0
SLP-2004,92,,CER,PW,4,,Unidentified,UNI,0,0
SLP-2004,138,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,147,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,255,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,313,,CER,PW,3,,Unidentified,UNI,0,0
SLP-2004,326,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,329,,CER,PW,4,,Unidentified,UNI,0,0
SLP-2004,433,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,455,,CER,PW,7,,Unidentified,UNI,0,0
SLP-2004,606,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,625,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,640,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,653,,CER,PW,2,,Unidentified,UNI,0,0
SLP-2004,676,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1130,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,1232,,CER,PW,1,,Unidentified,UNI,0,0
SLP-2004,233,,CER,RBT,1,,Unidentified,UNI,0,0
SLP-2004,323,,CER,RBT,6,200,Unidentified,UNI,0,0
SLP-2004,320,,CER,RBT,2,,Unidentified,UNI,0,0
SLP-2004,189,,CER,RBT,1,,Unidentified,UNI,0,0
SLP-2004,432,,CER,RTW,1,,Unidentified,UNI,0,0
SLP-2004,339,,CER,STV,3,,Unidentified,UNI,0,0
SLP-2004,43,,CER,STV,1,,Unidentified,UNI,0,0
SLP-2004,315,,CER,STV,1,,Unidentified,UNI,0,0
SLP-2004,29,,CER,STV,1,,Unidentified,UNI,0,0
SLP-2004,387,,CER,STV,1,,Unidentified,UNI,0,0
SLP-2004,386,,CER,STV,1,,Unidentified,UNI,0,0
SLP-2004,448,,CER,SV,1,,Unidentified,UNI,0,0
SLP-2004,439,,CER,SV,1,,Unidentified,UNI,0,0
SLP-2004,541,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,579,,CER,TIL,6,300,Unidentified,UNI,0,0
SLP-2004,559,,CER,TIL,10,,Unidentified,UNI,0,0
SLP-2004,594,,CER,TIL,1,750,Unidentified,UNI,0,0
SLP-2004,740,,CER,TIL,6,,Unidentified,UNI,0,0
SLP-2004,1283,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,184,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,1191,,CER,TIL,6,100,Unidentified,UNI,0,0
SLP-2004,626,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,625,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,596,,CER,TIL,6,,Unidentified,UNI,0,0
SLP-2004,181,,CER,TIL,5,,Unidentified,UNI,0,0
SLP-2004,1163,,CER,TIL,5,,Unidentified,UNI,0,0
SLP-2004,100,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,603,,CER,TIL,13,900,Unidentified,UNI,0,0
SLP-2004,1233,,CER,TIL,9,,Unidentified,UNI,0,0
SLP-2004,345,,CER,TIL,6,700,Unidentified,UNI,0,0
SLP-2004,1259,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1249,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1283,,CER,TIL,9,,Unidentified,UNI,0,0
SLP-2004,1295,,CER,TIL,6,,Unidentified,UNI,0,0
SLP-2004,62,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,123,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,124,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,139,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,57,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1150,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,5,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,7,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,10,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,19,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,21,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,23,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,28,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,29,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,31,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,32,,CER,TIL,4,400,Unidentified,UNI,0,0
SLP-2004,43,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,43,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,55,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,59,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,60,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,63,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,72,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,76,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,81,,CER,TIL,6,,Unidentified,UNI,0,0
SLP-2004,103,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,137,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,147,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,152,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,172,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,194,,CER,TIL,5,,Unidentified,UNI,0,0
SLP-2004,204,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,204,,CER,TIL,5,,Unidentified,UNI,0,0
SLP-2004,213,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,215,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,216,,CER,TIL,5,,Unidentified,UNI,0,0
SLP-2004,218,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,221,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,230,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,257,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,262,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,272,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,275,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,316,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,317,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,328,,CER,TIL,13,25,Unidentified,UNI,0,0
SLP-2004,330,,CER,TIL,7,,Unidentified,UNI,0,0
SLP-2004,331,,CER,TIL,7,,Unidentified,UNI,0,0
SLP-2004,337,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,384,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,545,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,547,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,557,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,561,,CER,TIL,9,,Unidentified,UNI,0,0
SLP-2004,574,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,583,,CER,TIL,1,300,Unidentified,UNI,0,0
SLP-2004,584,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,592,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,601,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,602,,CER,TIL,9,400,Unidentified,UNI,0,0
SLP-2004,608,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,623,,CER,TIL,5,,Unidentified,UNI,0,0
SLP-2004,633,,CER,TIL,5,,Unidentified,UNI,0,0
SLP-2004,633,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,635,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,636,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,642,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,645,,CER,TIL,24,1500,Unidentified,UNI,0,0
SLP-2004,648,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,650,,CER,TIL,11,,Unidentified,UNI,0,0
SLP-2004,677,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,677,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,677,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,690,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,708,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1135,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,1137,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1138,,CER,TIL,6,,Unidentified,UNI,0,0
SLP-2004,1147,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,1152,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,1156,,CER,TIL,5,,Unidentified,UNI,0,0
SLP-2004,1157,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1157,,CER,TIL,8,200,Unidentified,UNI,0,0
SLP-2004,1161,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,1163,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1168,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1179,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,1180,,CER,TIL,5,,Unidentified,UNI,0,0
SLP-2004,1182,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1184,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1185,,CER,TIL,6,400,Unidentified,UNI,0,0
SLP-2004,1185,,CER,TIL,8,400,Unidentified,UNI,0,0
SLP-2004,1191,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,1214,,CER,TIL,7,150,Unidentified,UNI,0,0
SLP-2004,1221,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,1221,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,1238,,CER,TIL,22,250,Unidentified,UNI,0,0
SLP-2004,1263,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1268,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,1284,,CER,TIL,7,200,Unidentified,UNI,0,0
SLP-2004,356,,CER,TIL,6,70,Unidentified,UNI,0,0
SLP-2004,1221,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,360,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,671,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,671,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1184,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,608,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,542,,CER,TIL,7,400,Unidentified,UNI,0,0
SLP-2004,543,,CER,TIL,26,1400,Unidentified,UNI,0,0
SLP-2004,608,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,73,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,85,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,1155,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,1138,,CER,TIL,10,,Unidentified,UNI,0,0
SLP-2004,1150,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1184,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,358,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,238,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,1284,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,1284,,CER,TIL,5,,Unidentified,UNI,0,0
SLP-2004,1249,,CER,TIL,8,,Unidentified,UNI,0,0
SLP-2004,1191,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,446,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,617,,CER,TIL,9,,Unidentified,UNI,0,0
SLP-2004,97,,CER,TIL,8,,Unidentified,UNI,0,0
SLP-2004,78,,CER,TIL,2,100,Unidentified,UNI,0,0
SLP-2004,1166,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,443,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,442,,CER,TIL,7,,Unidentified,UNI,0,0
SLP-2004,592,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,747,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,558,,CER,TIL,1,400,Unidentified,UNI,0,0
SLP-2004,640,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,188,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,189,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,201,,CER,TIL,5,,Unidentified,UNI,0,0
SLP-2004,563,,CER,TIL,4,150,Unidentified,UNI,0,0
SLP-2004,651,,CER,TIL,9,300,Unidentified,UNI,0,0
SLP-2004,675,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,680,,CER,TIL,2,300,Unidentified,UNI,0,0
SLP-2004,686,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,1188,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,1191,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,1254,,CER,TIL,5,,Unidentified,UNI,0,0
SLP-2004,1275,,CER,TIL,9,,Unidentified,UNI,0,0
SLP-2004,1280,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,1296,,CER,TIL,6,,Unidentified,UNI,0,0
SLP-2004,343,,CER,TIL,10,,Unidentified,UNI,0,0
SLP-2004,546,,CER,TIL,11,,Unidentified,UNI,0,0
SLP-2004,3,,CER,TIL,11,,Unidentified,UNI,0,0
SLP-2004,71,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,78,,CER,TIL,26,,Unidentified,UNI,0,0
SLP-2004,94,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,95,,CER,TIL,49,,Unidentified,UNI,0,0
SLP-2004,121,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,175,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,187,,CER,TIL,15,350,Unidentified,UNI,0,0
SLP-2004,204,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,347,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,352,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,382,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,387,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,423,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,484,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,542,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,542,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,553,,CER,TIL,4,50,Unidentified,UNI,0,0
SLP-2004,598,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,598,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,606,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,619,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,641,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,649,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,659,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,691,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1146,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,1166,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,1182,,CER,TIL,11,,Unidentified,UNI,0,0
SLP-2004,1183,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,1183,,CER,TIL,8,,Unidentified,UNI,0,0
SLP-2004,1192,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,1196,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1217,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,1224,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,1225,,CER,TIL,1,30,Unidentified,UNI,0,0
SLP-2004,1225,,CER,TIL,4,,Unidentified,UNI,0,0
SLP-2004,1225,,CER,TIL,7,200,Unidentified,UNI,0,0
SLP-2004,1232,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,1234,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1234,,CER,TIL,25,,Unidentified,UNI,0,0
SLP-2004,1235,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,1242,,CER,TIL,3,,Unidentified,UNI,0,0
SLP-2004,1242,,CER,TIL,8,,Unidentified,UNI,0,0
SLP-2004,1277,,CER,TIL,2,,Unidentified,UNI,0,0
SLP-2004,1287,,CER,TIL,1,,Unidentified,UNI,0,0
SLP-2004,443,s,CER,UNI,8,,Unidentified,UNI,0,0
SLP-2004,172,,CER,UNI,2,,Unidentified,UNI,0,0
SLP-2004,558,,CER,UNI,4,,Unidentified,UNI,0,0
SLP-2004,220,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,621,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,257,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,35,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,37,,CER,UNI,5,,Unidentified,UNI,0,0
SLP-2004,39,,CER,UNI,2,,Unidentified,UNI,0,0
SLP-2004,40,,CER,UNI,4,,Unidentified,UNI,0,0
SLP-2004,41,,CER,UNI,4,,Unidentified,UNI,0,0
SLP-2004,47,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,56,,CER,UNI,4,,Unidentified,UNI,0,0
SLP-2004,61,,CER,UNI,3,,Unidentified,UNI,0,0
SLP-2004,62,,CER,UNI,4,,Unidentified,UNI,0,0
SLP-2004,122,,CER,UNI,2,,Unidentified,UNI,0,0
SLP-2004,122,,CER,UNI,6,,Unidentified,UNI,0,0
SLP-2004,126,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,130,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,136,,CER,UNI,3,,Unidentified,UNI,0,0
SLP-2004,138,,CER,UNI,2,,Unidentified,UNI,0,0
SLP-2004,141,,CER,UNI,4,,Unidentified,UNI,0,0
SLP-2004,598,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,63,,CER,UNI,2,,Unidentified,UNI,0,0
SLP-2004,1133,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,43,,CER,UNI,5,,Unidentified,UNI,0,0
SLP-2004,55,,CER,UNI,6,,Unidentified,UNI,0,0
SLP-2004,1,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,2,,CER,UNI,5,,Unidentified,UNI,0,0
SLP-2004,5,,CER,UNI,16,,Unidentified,UNI,0,0
SLP-2004,10,,CER,UNI,8,,Unidentified,UNI,0,0
SLP-2004,11,,CER,UNI,13,,Unidentified,UNI,0,0
SLP-2004,17,,CER,UNI,4,,Unidentified,UNI,0,0
SLP-2004,18,,CER,UNI,2,,Unidentified,UNI,0,0
SLP-2004,19,,CER,UNI,4,,Unidentified,UNI,0,0
SLP-2004,23,,CER,UNI,2,,Unidentified,UNI,0,0
SLP-2004,28,,CER,UNI,10,,Unidentified,UNI,0,0
SLP-2004,43,,CER,UNI,2,,Unidentified,UNI,0,0
SLP-2004,43,,CER,UNI,4,,Unidentified,UNI,0,0
SLP-2004,43,,CER,UNI,4,,Unidentified,UNI,0,0
SLP-2004,46,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,46,,CER,UNI,4,,Unidentified,UNI,0,0
SLP-2004,59,,CER,UNI,3,,Unidentified,UNI,0,0
SLP-2004,60,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,64,,CER,UNI,2,,Unidentified,UNI,0,0
SLP-2004,67,,CER,UNI,3,,Unidentified,UNI,0,0
SLP-2004,72,,CER,UNI,6,,Unidentified,UNI,0,0
SLP-2004,74,,CER,UNI,4,,Unidentified,UNI,0,0
SLP-2004,75,,CER,UNI,3,,Unidentified,UNI,0,0
SLP-2004,77,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,79,,CER,UNI,2,,Unidentified,UNI,0,0
SLP-2004,87,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,90,,CER,UNI,4,,Unidentified,UNI,0,0
SLP-2004,93,,CER,UNI,2,,Unidentified,UNI,0,0
SLP-2004,95,,CER,UNI,23,,Unidentified,UNI,0,0
SLP-2004,100,,CER,UNI,5,,Unidentified,UNI,0,0
SLP-2004,101,,CER,UNI,9,,Unidentified,UNI,0,0
SLP-2004,104,,CER,UNI,7,,Unidentified,UNI,0,0
SLP-2004,105,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,107,,CER,UNI,2,,Unidentified,UNI,0,0
SLP-2004,135,,CER,UNI,4,,Unidentified,UNI,0,0
SLP-2004,137,,CER,UNI,12,,Unidentified,UNI,0,0
SLP-2004,142,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,144,,CER,UNI,16,,Unidentified,UNI,0,0
SLP-2004,145,,CER,UNI,2,,Unidentified,UNI,0,0
SLP-2004,148,,CER,UNI,5,,Unidentified,UNI,0,0
SLP-2004,148,,CER,UNI,2,,Unidentified,UNI,0,0
SLP-2004,152,,CER,UNI,3,,Unidentified,UNI,0,0
SLP-2004,154,,CER,UNI,3,,Unidentified,UNI,0,0
SLP-2004,155,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,156,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,159,,CER,UNI,3,,Unidentified,UNI,0,0
SLP-2004,163,,CER,UNI,1,,Unidentified,UNI,0,0
SLP-2004,171,,CER,UNI,3,,Unidentified,UNI,0,0
SLP-2004,173,,CER,UNI,6,,Unidentified,UNI,0,0
SLP-2004,175,,CER,UNI,11,,Unidentified,UNI,0,0
SLP-2004,178,,CER,UNI,2,,Unidentified,UNI,0,0
SLP-2004,180,,CER,UNI,7,,Unidentified,UNI,0,0
SLP-2004,181,,CER,UNI,9,,Unidentified,UNI,0,0
SLP-2004,183,,CER,UNI,7,,Unidentified,UNI,0,0
SLP-2004,187,,CER,UNI,21,,Unidentified,UNI,0,0
SLP-2004,189,,CER,UNI,2,,Unidentified,UNI,0,0
SLP-2004,189,,CER,UNI,10,,Unidentified,UNI,0,0
SLP-2004,193,,CER,UNI,7,,Unidentified,UNI,0,0
SLP-2004,193,,CER,UNI,13,,Unidentified,UNI,0,0
SLP-2004,195,,CER,UNI,11,,Unidentified,UNI,0,0
SLP-2004,195,,CER,UNI,11,,Unidentified,UNI,0,0
