Campaign,UnitID,Visitnr,SampleID,SiteID,Adm,Date,Type,Ware,Number,Weight,Fragment,Form,Fabric,Colour,Era,Period,Diameter,Inclusions,Decoration,Thickness,Parallel,Remarks
SLP-2004,1166,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,Profile
SLP-2005,2532,1,1,,ET,24-11-2005 00:00:00,CER,TIL,7,485,,,,c1,Unidentified,R/M,,,,,,"red inclusions but also other fabrics, sp."
SLP-2004,443,1,1,,,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,"RED, HARD FABRIC"
SLP-2004,442,1,1,,,,CER,TIL,7,,,,,,Unidentified,UNI,,,,,,RED/ WITH BLACK INCL INSIDE
SLP-2004,592,1,1,,TS,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,roman tile?
SLP-2005,2455,2,1,G17,ET,25-11-2005 00:00:00,CER,TIL,1,175,,,,b1,Unidentified,R/M,,,,,,same new profile
SLP-2004,747,1,1,,DL,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,Samnite
SLP-2004,558,1,1,,TS,,CER,TIL,1,400,,,,,Unidentified,UNI,,,,,,"Samnite !, SP"
SLP-2004,640,1,1,,TS,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,"Samnite, DS"
SLP-2005,2314,1,1,G 14,ET,14-11-2005 00:00:00,CER,TIL,6,620,,,,c1,Unidentified,LR/M,,,,,,sp
SLP-2005,2325,1,1,,ML,15-11-2005 00:00:00,CER,TIL,14,640,,,,C1,Unidentified,M/Rec,,,,,,SP
SLP-2004,188,1,1,,,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,189,1,1,,,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,201,1,1,,TS,,CER,TIL,5,,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,563,1,1,,TS,,CER,TIL,4,150,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,651,1,1,,TS,,CER,TIL,9,300,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,675,1,1,,DL,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,680,1,1,,TS,,CER,TIL,2,300,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,686,1,1,,DL,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,1188,1,1,,DL,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,1191,1,1,,TS,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,1254,1,1,,DL,,CER,TIL,5,,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,1275,1,1,,DL,,CER,TIL,9,,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,1280,1,1,,DL,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,1296,1,1,,DL,,CER,TIL,6,,,,,,Unidentified,UNI,,,,,,SP
SLP-2005,2330,1,1,,ML,15-11-2005 00:00:00,CER,TIL,7,295,,,,,Unidentified,M/Rec,,,,,,sp
SLP-2005,2332,1,1,,ML,15-11-2005 00:00:00,CER,TIL,3,200,,,,,Unidentified,M/Rec,,,,,,SP
SLP-2005,2335,1,1,,ML,15-11-2005 00:00:00,CER,TIL,9,495,,,,,Unidentified,M/Rec,,,,,,sp
SLP-2004,343,1,1,,,,CER,TIL,10,,,,,,Unidentified,UNI,,,,,,"SP hard fired, compact red fabric. Seems R."
SLP-2005,3506,1,1,,ML,22-11-2005 00:00:00,CER,TIL,5,290,,,,a1,Unidentified,Recent,,,,,,sp.
SLP-2005,2455,1,1,G17,ET,25-11-2005 00:00:00,CER,TIL,14,2215,,,,"a2,b1,f1",Unidentified,R/M,,,,,,sp.
SLP-2005,2314,1,1,G 14,ET,14-11-2005 00:00:00,CER,TIL,7,815,,,,b1/c1,Unidentified,LR/Rec,,,,,,sp.
SLP-2005,2301,1,1,,ET,11-11-2005 00:00:00,CER,TIL,10,525,,,,c1,Unidentified,R-Rec,,,,,,sp.
SLP-2005,2323,1,1,,ML,15-11-2005 00:00:00,CER,TIL,5,280,,,,C1,Unidentified,M/Rec,,,,,,SP.
SLP-2005,3052,1,1,,ML,23-11-2005 00:00:00,CER,TIL,2,195,,,,c1,Unidentified,LR/Rec,,,,,,sp.
SLP-2005,2320,1,1,,ET,14-11-2005 00:00:00,CER,TIL,9,475,,,,,Unidentified,M-REC,,,,,,sp.
SLP-2005,2368,1,1,,ET,23-11-2005 00:00:00,CER,TIL,5,405,,,,a2,Unidentified,H-REC,,,,,,"sp., different sorts of tiles, difficult to distinguish fabrics/dates"
SLP-2005,3150,1,1,,ML,23-11-2005 00:00:00,CER,TIL,4,90,,,,b1,Unidentified,LR/M,,,,,,Thinwalled type of tile with red inclusions.
SLP-2004,546,1,1,,TS,,CER,TIL,11,,,,,,Unidentified,UNI,,,,,,"typical ""samnite"" tiles"
SLP-2005,2046,3,1,,ET,10-11-2005 00:00:00,CER,TIL,1,45,,,,a,Unidentified,LR-Rec,,,,,,
SLP-2005,3205,1,1,,ML,25-11-2005 00:00:00,CER,TIL,1,50,,,,a,Unidentified,LR/Rec,,,,,,
SLP-2005,2132,1,1,,ET,9-11-2005 00:00:00,CER,TIL,1,85,,,,a1,Unidentified,R-Rec,,,,,,
SLP-2005,3054,1,1,,ML,24-11-2005 00:00:00,CER,TIL,1,80,,,,a1,Unidentified,M/Rec,,,,,,
SLP-2005,3070,1,1,,ML,23-11-2005 00:00:00,CER,TIL,2,80,,,,b,Unidentified,LR/Rec,,,,,,
SLP-2005,2178,1,1,,ET,9-11-2005 00:00:00,CER,TIL,1,75,,,,b1,Unidentified,,,,,,,
SLP-2005,2179,1,1,,ET,9-11-2005 00:00:00,CER,TIL,3,160,,,,b1,Unidentified,H-M,,,,,,
SLP-2005,2182,1,1,,ET,9-11-2005 00:00:00,CER,TIL,2,155,,,,b1,Unidentified,,,,,,,
SLP-2005,3130,1,1,,ML,23-11-2005 00:00:00,CER,TIL,1,30,,,,b1,Unidentified,LR/Rec,,,,,,
SLP-2005,3508,1,1,,ML,22-11-2005 00:00:00,CER,TIL,4,185,,,,c1,Unidentified,Recent,,,,,,
SLP-2005,2444,1,1,,ML,18-11-2005 00:00:00,CER,TIL,1,55,,,,d1,Unidentified,R/LR,,,,,,
SLP-2005,3504,1,1,,ML,22-11-2005 00:00:00,CER,TIL,1,20,,,,d1,Unidentified,R/LR,,,,,,
SLP-2005,3055,1,1,,ML,23-11-2005 00:00:00,CER,TIL,1,70,,,,e1,Unidentified,LR/Rec,,,,,,
SLP-2004,3,1,1,,ET,,CER,TIL,11,,,,,,Unidentified,UNI,,,,,,
SLP-2004,71,1,1,,ET,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,78,1,1,,ET,,CER,TIL,26,,,,,,Unidentified,UNI,,,,,,
SLP-2004,94,1,1,,ET,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,
SLP-2004,95,1,1,,ET,,CER,TIL,49,,,,,,Unidentified,UNI,,,,,,
SLP-2004,121,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,175,1,1,,,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,187,1,1,,,,CER,TIL,15,350,,,,,Unidentified,UNI,,,,,,
SLP-2004,204,1,1,,JP,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,347,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,352,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,382,1,1,,DL,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,
SLP-2004,387,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,423,1,1,,,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,
SLP-2004,484,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,542,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,542,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,553,1,1,,TS,,CER,TIL,4,50,,,,,Unidentified,UNI,,,,,,
SLP-2004,598,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,598,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,606,1,1,,TS,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,
SLP-2004,619,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,641,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,649,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,659,1,1,,TS,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,
SLP-2004,691,1,1,,V.D.O,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1146,1,1,,ET,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1166,1,1,,TS,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1182,1,1,,DL,,CER,TIL,11,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1183,1,1,,JP,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1183,1,1,,VDO,,CER,TIL,8,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1192,1,1,,V.D.O.,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1196,1,1,,MR,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1217,1,1,,V'DO,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1224,1,1,,JP,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1225,1,1,,VDO,,CER,TIL,1,30,,,,,Unidentified,UNI,,,,,,
SLP-2004,1225,1,1,,VDO,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1225,1,1,,JP,,CER,TIL,7,200,,,,,Unidentified,UNI,,,,,,
SLP-2004,1232,1,1,,DL,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1234,1,1,,JP,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1234,1,1,,JP,,CER,TIL,25,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1235,1,1,,VDO,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1242,1,1,,VDO,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1242,1,1,,VDO,,CER,TIL,8,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1277,1,1,,DL,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1287,1,1,,DL,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,
SLP-2005,2388,1,1,,ML,17-11-2005 00:00:00,CER,TIL,1,125,,,,,Unidentified,M/Rec,,,,,,
SLP-2004,344,1,1,,JP,,CER,TS,3,,w,,,,Classic,R2,,,,,,TYPE OF TS UNCLEAR
SLP-2004,323,1,1,,,,CER,TT,1,,,,,,Classic,R2,,,,,barker: 202/223,"according to barker called Clibanus! Possible R2, could also be later"
SLP-2004,243,1,1,,,,CER,TT,2,,r,,,,Classic,H-R,,,,,,almost no curve in these probable rims of lid. To be checked!
SLP-2005,3046,1,1,,ML,24-11-2005 00:00:00,CER,UN,4,245,,,,b1,Classic,H/R,,,,,, Hellenistic type of tiles with augite. Ds
SLP-2005,3149,1,1,,ML,25-11-2005 00:00:00,CER,UN,10,380,,,,b1-c1,Classic,H/R,,,,,,"All worn tilefragments, augite type and grog type, ds."
SLP-2005,3528,1,1,,ML,22-11-2005 00:00:00,CER,UN,5,260,,,,"a1, e1",Classic,H/LR,,,,,,"Different small prob. tilefragments, Hellenistic coarse to purified pinkish roman/late roman, sp."
SLP-2005,2343,1,1,,TS,15-11-2005 00:00:00,CER,UN,1,250,,,,,Classic,H,,,,,,"DO or TIL, burnt."
SLP-2005,3103,1,1,,ML,25-11-2005 00:00:00,CER,UN,1,20,w,,,a1,Classic,H/R,,,,,,ds.
SLP-2005,3210,1,1,,ML,26-11-2005 00:00:00,CER,UN,3,240,,,,"a1,c1",Classic,H/R,,,,,,ds. Augite Hellenistc tilefr. probBLY
SLP-2005,2341,1,1,,ML,15-11-2005 00:00:00,CER,UN,1,10,w,open,,a,Classic,c,,,,,,"foto, black gloss with circular decoration 'a risparmio', filled with red paint"
SLP-2005,3096,1,1,,ML,25-11-2005 00:00:00,CER,UN,1,40,,,,b1,Classic,H/R,,,,,,"Hard fired, crushed limestone inclusions, tile or large jar fragment."
SLP-2005,3517,1,1,,TS,30-11-2005 00:00:00,CER,UN,21,760,,,,d/e1,Classic,H,,,,,,"most prob samnite tile, same fabric and colour"
SLP-2005,2302,1,1,,TS,12-11-2005 00:00:00,CER,UN,1,100,,,,b1,Classic,H-R,,yes,,,,prob. H tile or DO1.
SLP-2005,3156,1,1,,ML,23-11-2005 00:00:00,CER,UN,1,90,,,,c1,Classic,H/R,,,,,,"Probably a Roman tile, but very amorph. Ds."
SLP-2005,3150,1,1,,ML,25-11-2005 00:00:00,CER,UN,3,135,,,,c1,Classic,H/R,,,,,,Probably all tilefragments.ds
SLP-2005,3520,1,1,,ML,22-11-2005 00:00:00,CER,UN,1,110,,,,b1,Classic,H,,,,,,Probably tile
SLP-2005,2343,1,1,,TS,15-11-2005 00:00:00,CER,UN,6,160,,,,,Classic,H-R,,,,,,RBT/TIL SP
SLP-2005,2383,1,1,,ET,16-11-2005 00:00:00,CER,UN,1,15,w,,,f,Classic,H,,,,,,"Same color and fabric as CW1 fragments, also similar to UN fragments of 2379."
SLP-2005,2382,2,1,,jp,29-11-2005 00:00:00,CER,UN,1,15,b,,,grey,Classic,A-H,,,,,,seems buccheroide!!
SLP-2005,3040,1,1,,ML,24-11-2005 00:00:00,CER,UN,3,445,,,,a,Classic,H/R,,,,,,"Three large fragments with a pinkish red clay poudery and soft, very worn so no form can be distinguished, but probably tilefragments.sp."
SLP-2005,3150,1,1,,ML,23-11-2005 00:00:00,CER,UN,19,530,,,,a1-b1,Classic,H/LR,,,,,,Tilefragments of different periods. Sp.
SLP-2005,2383,1,1,,ET,16-11-2005 00:00:00,CER,UN,1,30,w,plate,,c,Classic,H,,,,,,"Traces of a red slip on Inner and outer surface, soft in texture"
SLP-2005,3047,1,1,,ML,22-11-2005 00:00:00,CER,UN,2,150,,,,a-e,Classic,H,,,,,,"Very poudery and soft in texture, almost plain ware"
SLP-2005,3142,1,1,,ML,23-11-2005 00:00:00,CER,UN,1,30,,,,a1,Classic,H,,,,,,"very soft clay, light in weight, probably a tilefragment, Hellenistic?"
SLP-2005,3162,1,1,,ML,25-11-2005 00:00:00,CER,UN,2,80,,,,a1,Classic,H,,,,,,
SLP-2005,3097,1,1,,ML,22-11-2005 00:00:00,CER,UN,2,50,,,,a1-c1,Classic,R,,,,,,
SLP-2005,3034,1,1,,ML,24-11-2005 00:00:00,CER,UN,1,40,,,,b1,Classic,H/R,,,,,,
SLP-2005,3064,1,1,,ML,23-11-2005 00:00:00,CER,UN,1,40,,,,b1,Classic,H/R,,,,,,
SLP-2005,3122,1,1,,ML,25-11-2005 00:00:00,CER,UN,1,120,,,,c1,Classic,H/R,,,,,,
SLP-2005,2461,1,1,,ML,21-11-2005 00:00:00,CER,UN,1,100,w,,,e1,Classic,H,,,,,,
SLP-2005,3037,1,1,,ML,22-11-2005 00:00:00,CER,UN,1,240,,,,g1,Classic,H/R,,,,,,
SLP-2005,3038,1,1,,ML,22-11-2005 00:00:00,CER,UN,1,100,,,,g1,Classic,H,,,,,,
SLP-2005,3241,1,1,,TS,30-11-2005 00:00:00,CER,UN,12,505,,,,,Classic,H-R,,,,,,
SLP-2005,2260,1,1,,TS,10-11-2005 00:00:00,CER,UN,11,190,,,,c,Not recorded,H-M,,,,,,2 SP
SLP-2008,2602,4,1,,TS,,CER,UN,65,980,,,,,Not recorded,,,,,,,also modern tile
SLP-2008,2034,4,1,,MF,,CER,UN,2,10,,,,,Not recorded,,,,,,,DS
SLP-2008,2062,4,1,,TS,,CER,UN,1,30,,,,,Not recorded,,,,,,,DS
SLP-2008,2062,4,1,,TS,,CER,UN,5,90,,,,,Not recorded,,,,,,,DS
SLP-2005,2065,1,1,,ET,2-11-2005 00:00:00,CER,UN,4,15,,,,,Not recorded,,,,,,,Ds
SLP-2005,2289,1,1,,TS,11-11-2005 00:00:00,CER,UN,2,30,,,,,Not recorded,,,,,,,DS
SLP-2005,2344,1,1,,TS,15-11-2005 00:00:00,CER,UN,8,225,,,,,Not recorded,H-R,,,,,,DS
SLP-2005,2352,1,1,,TS,15-11-2005 00:00:00,CER,UN,1,110,,,,,Not recorded,H-LR,,,,,,DS
SLP-2008,2399,4,1,,TS,,CER,UN,15,230,,,,,Not recorded,,,,,,,DS
SLP-2008,2602,4,1,,TS,,CER,UN,50,1200,,,,,Not recorded,,,,,,,DS
SLP-2005,3184,1,1,,TS,28-11-2005 00:00:00,CER,UN,2,150,,,,,Not recorded,,,,,,,DS
SLP-2005,3229,1,1,,TS,30-11-2005 00:00:00,CER,UN,1,5,,,,,Not recorded,,,,,,,DS
SLP-2005,3536,1,1,,TS,28-11-2005 00:00:00,CER,UN,6,185,,,,,Not recorded,H-R,,,,,,DS
SLP-2005,3576,1,1,,TS,29-11-2005 00:00:00,CER,UN,1,4,,,,,Not recorded,,,,,,,ds
SLP-2005,2324,1,1,,TS,12-11-2005 00:00:00,CER,UN,1,20,,,,,Not recorded,rec,,,,,,late M or premodern pipe.
SLP-2005,2299,1,1,,TS,11-11-2005 00:00:00,CER,UN,1,5,,,,c1,Not recorded,H-R,,,,,,maybe Cocciopesto?
SLP-2005,2310,1,1,,TS,11-11-2005 00:00:00,CER,UN,15,320,,,,c,Not recorded,H-LR,,,,,,prob. R. 1 SP
SLP-2008,2602,4,1,,TS,,CER,UN,42,680,,,,,Not recorded,,,,,,,prof. RBT DS
SLP-2005,2379,1,1,,ET,16-11-2005 00:00:00,CER,UN,1,30,r or b?,?,,f,Not recorded,A-R,,yes,no,,,"remarkable grey fabric, unknowm shape evtl. Strange rim or foot of tripod or other rare form"
SLP-2005,2344,1,1,,TS,15-11-2005 00:00:00,CER,UN,2,15,,,,,Not recorded,LR-M,,,,,,
SLP-2005,3539,1,1,,TS,28-11-2005 00:00:00,STO,UN,1,20,,,,,Not recorded,,,,,,,"red, ?"
SLP-2005,2382,1,1,,ET,16-11-2005 00:00:00,CER,UN,1,45,r,Olla,,f,Prehistoric,A/C,,few,no,,,"dark grey smoothened surface, lighter grey core, wheelmade, seems buccheroid impasto or local bucchero imitation"
SLP-2005,2461,1,1,,ML,21-11-2005 00:00:00,CER,UN,4,450,,,,C1,Prehistoric,A/C,,,,,,sp.
SLP-2005,3559,1,1,,TS,30-11-2005 00:00:00,STO,UN,1,3,,,,,Prehistoric,Prehistoric,,,,,,obsidian
SLP-2005,3053,1,1,,TS,29-11-2005 00:00:00,STO,UN,1,5,,,,,Prehistoric,,,,,,,
SLP-2005,3057,1,1,,TS,30-11-2005 00:00:00,STO,UN,1,45,,,,,Prehistoric,Prehistoric,,,,,,
SLP-2005,2505,1,1,,TS,23-11-2005 00:00:00,CER,UN,12,210,,,,,Recent,rec,,,,,,Coppe DS
SLP-2005,2326,1,1,,ML,15-11-2005 00:00:00,CER,UN,2,20,,,,"C,E",Recent,R,,,,,,"depurated, very hard fired, smoothened surface, ds."
SLP-2005,3509,1,1,,TS,28-11-2005 00:00:00,CER,UN,1,5,,,,d,Recent,REC,,,,,,DS
SLP-2005,2500,1,1,,TS,23-11-2005 00:00:00,CER,UN,3,120,,,,,Recent,rec,,,,,,DS
SLP-2005,3148,1,1,,TS,30-11-2005 00:00:00,CER,UN,15,635,,,,,Recent,REC,,,,,,DS
SLP-2005,3511,1,1,,TS,28-11-2005 00:00:00,CER,UN,2,225,,,,,Recent,REC,,,,,,DS
SLP-2005,2014,1,1,,ET,1-11-2005 00:00:00,CER,UN,1,,,,,,Recent,,,,,,,"ds
ds"
SLP-2005,2143,1,1,,ET,9-11-2005 00:00:00,CER,UN,1,1,,,,,Recent,,,,,,,ds.
SLP-2005,2449,1,1,,ET,19-11-2005 00:00:00,CER,UN,3,5,,,,,Recent,,,,,,,ds.
SLP-2005,2531,1,1,,ET,24-11-2005 00:00:00,CER,UN,1,10,b,,,d,Recent,,,,,,,
SLP-2005,3045,1,1,,ML,24-11-2005 00:00:00,CER,UN,1,675,,rounded,,,Unidentified,?,,,,,,A round stone/cement/pottery object.
SLP-2005,2463,1,1,,ET,23-11-2005 00:00:00,CER,UN,3,40,"b,w",,,e,Unidentified,M/Rec,,,,,,"coulb be originally have been glazed, very hard fabric"
SLP-2005,2331,1,1,,ML,15-11-2005 00:00:00,CER,UN,2,5,,,,,Unidentified,M/Rec,,,,,,ds
SLP-2005,2333,1,1,,ML,15-11-2005 00:00:00,CER,UN,6,15,,,,,Unidentified,M/Rec,,,,,,ds
SLP-2005,2336,1,1,,ML,15-11-2005 00:00:00,CER,UN,3,55,,,,,Unidentified,M/Rec,,,,,,ds
SLP-2005,2338,1,1,,ML,15-11-2005 00:00:00,CER,UN,2,25,,,,,Unidentified,M/Rec,,,,,,ds
SLP-2005,3056,1,1,,ML,23-11-2005 00:00:00,CER,UN,1,105,,,,c1,Unidentified,Recent,,,,,,ds.
SLP-2005,2084,1,1,,ET,8-11-2005 00:00:00,CER,UN,1,10,,,,b,Unidentified,,,,,,,possibly rim of open form with white 'ingobbio' (?) on inside
SLP-2005,3157,1,1,,ML,25-11-2005 00:00:00,CER,UN,1,40,?,round shape,,c1,Unidentified,,,,,,,round shap with hole in middle?
SLP-2005,2381,1,1,,ML,16-11-2005 00:00:00,CER,UN,1,30,r,olla,,f,Unidentified,A/H,,yes,no,,,"same type as t1 and t1 from 2379, poss. Pre-Hellenistic form, to be associeted with necropolis?"
SLP-2005,2381,1,1,,ML,16-11-2005 00:00:00,CER,UN,1,25,r,olla,,f,Unidentified,A/H,,yes,no,,,see above description t1
SLP-2005,3508,1,1,,ML,22-11-2005 00:00:00,CER,UN,8,135,,,,"e1,a1",Unidentified,Recent,,,,,,sp
SLP-2005,2334,1,1,,ML,15-11-2005 00:00:00,CER,UN,8,75,r/h/w,,,,Unidentified,M/Rec,,,,,,sp
SLP-2005,2329,1,1,,ML,15-11-2005 00:00:00,CER,UN,7,95,,,,,Unidentified,M/Rec,,,,,,sp
SLP-2005,2332,1,1,,ML,15-11-2005 00:00:00,CER,UN,10,55,,,,,Unidentified,M/Rec,,,,,,sp
SLP-2005,2335,1,1,,ML,15-11-2005 00:00:00,CER,UN,5,20,,,,,Unidentified,M/Rec,,,,,,sp
SLP-2005,2389,1,1,,ML,18-11-2005 00:00:00,CER,UN,1,1,w,closed shape,,d,Unidentified,,,,,,,Thin walled hard fired PW with black paint on outside. Presumably import (Magna Grecia/Greece). Period: 7th-4th c.B.C?
SLP-2005,2454,1,1,,ET,26-11-2005 00:00:00,CER,UN,1,1,w,,,e1,Unidentified,,,,,,,traces of dark paint on inside
SLP-2005,2336,1,1,,ML,15-11-2005 00:00:00,CER,UN,1,70,,,,,Unidentified,M/Rec,,,,,,Unknown shape
SLP-2005,2389,1,1,,ML,18-11-2005 00:00:00,CER,UN,1,55,"r,h,w",cup,,b,Unidentified,,,yes,yes,,,Unknown shape (cup with carena) and fabric (tempered plain ware with red slip). Traces of black paint on outside. Presumably A-C.
SLP-2005,2532,1,1,,ET,24-11-2005 00:00:00,CER,UN,1,25,b,open kitchen vessel,,,Unidentified,LR/M,,,,,,"very coarse fabric, outside black burnt, inside white painted/engobe with traces of brown painted decoration"
SLP-2005,2451,1,1,,ET,26-11-2005 00:00:00,CER,UN,1,10,w,,,e,Unidentified,R/M,,,,,,very hard fired with light slip layer on inside
SLP-2005,2448,1,1,,ML,19-11-2005 00:00:00,CER,UN,1,,w,,,d,Unidentified,,,,,,,"Yellow to greenish hard fired clay with brownish paint on outside, not seen before--> import or late ware?"
SLP-2005,3084,1,1,,ML,25-11-2005 00:00:00,CER,UN,1,10,?,?,,a,Unidentified,?,,,,,,
SLP-2005,3526,1,1,,ML,22-11-2005 00:00:00,CER,UN,2,120,,,,a-b1,Unidentified,H/R,,,,,,
SLP-2005,3042,1,1,,ML,23-11-2005 00:00:00,CER,UN,1,25,,possibly a tilefragment,,a1,Unidentified,R?,,,,,,
SLP-2005,3040,1,1,,ML,24-11-2005 00:00:00,CER,UN,1,20,,,,a1,Unidentified,?,,,,,,
SLP-2005,2444,1,1,,ML,18-11-2005 00:00:00,CER,UN,1,,,,,c,Unidentified,M/Rec,,,,,,
SLP-2005,3070,1,1,,ML,23-11-2005 00:00:00,CER,UN,1,1,,,,c,Unidentified,LR/Rec,,,,,,
SLP-2005,3504,1,1,,ML,22-11-2005 00:00:00,CER,UN,1,20,w,,,d1,Unidentified,Recent,,,,,,
SLP-2005,3502,1,1,,ML,22-11-2005 00:00:00,CER,UN,1,55,,,,d1,Unidentified,H/R,,,,,,
SLP-2005,3001,1,1,,ML,22-11-2005 00:00:00,CER,UN,1,40,,,,g1,Unidentified,,,,,,,
SLP-2005,2010,2,1,,ET,7-11-2005 00:00:00,VAR,UN,1,1,,,,,Unidentified,,,,,,,"small rectangular fragment: ceramiclike, red surface, grey core but harder"
SLP-2004,133,1,1,,TS,,CER,UNI,5,,,,,,Classic,H-R,,,,,,?
SLP-2004,218,1,1,,ET,,CER,UNI,3,,h,,,,Classic,H-R,,,,,,"1 pres., DS"
SLP-2004,176,1,1,,,,CER,UNI,7,,,,,,Classic,H-R,,,,,,2SP
SLP-2004,254,1,1,,TS,,CER,UNI,1,,,,,,Classic,H-R,,,,,,burnt IMP/H
SLP-2004,343,1,1,,,,CER,UNI,3,,,,,,Classic,H-TA,,,,,,"could be CP from floor, as some pieces present chalk."
SLP-2004,448,1,1,,TS,,CER,UNI,1,,,,,,Classic,R-LR,,,,,,DARK RED FABRIC- LR!
SLP-2004,139,1,1,,JJ,,CER,UNI,1,,r,,,,Classic,R?,,,,,,destroyed
SLP-2004,1,1,1,,TS/MJK,,CER,UNI,1,,h,,,,Classic,R,,,,,,"double-looped handle, MR: Roman"
SLP-2004,6,1,1,,JP,,CER,UNI,3,,,,,,Classic,H-R,,,,,,DS
SLP-2004,134,1,1,,TS,,CER,UNI,1,,,,,,Classic,H-R,,,,,,DS
SLP-2004,150,1,1,,TS,,CER,UNI,1,,,,,,Classic,H-R,,,,,,DS
SLP-2004,151,1,1,,TS,,CER,UNI,8,,,,,,Classic,H-R,,,,,,DS
SLP-2004,156,1,1,,TS,,CER,UNI,3,,,,,,Classic,H-R,,,,,,DS
SLP-2004,159,1,1,,TS,,CER,UNI,4,,,,,,Classic,H-R,,,,,,DS
SLP-2004,163,1,1,,TS,,CER,UNI,2,,,,,,Classic,H-R,,,,,,DS
SLP-2004,172,1,1,,TS,,CER,UNI,19,,,,,,Classic,H-R,,,,,,DS
SLP-2004,173,1,1,,TS,,CER,UNI,1,,,,,,Classic,H-R,,,,,,DS
SLP-2004,177,1,1,,TS,,CER,UNI,17,,,,,,Classic,H-R,,,,,,DS
SLP-2004,181,1,1,,,,CER,UNI,6,,,,,,Classic,H-R,,,,,,DS
SLP-2004,182,1,1,,,,CER,UNI,15,,,,,,Classic,H-R,,,,,,DS
SLP-2004,188,1,1,,,,CER,UNI,21,,,,,,Classic,H-R,,,,,,DS
